dateReference,codeUic,nomGare,nomCommune,passagesTer,passagesIntercites,passagesTgv,passagesAutre,totalPassages
20261210,87181024,Hasenrain,MULHOUSE,0,0,0,0,0
20261210,11000016,Chaudan,UTELLE,0,0,0,0,0
20261210,11000045,St Jurson,LE CHAFFAUT-SAINT-JURSON,0,0,0,0,0
20261210,87641290,La Miouze-Rochefort,GELLES,0,0,0,0,0
20261210,11000031,Gare D'annot,ANNOT,0,0,0,0,0
20261210,87484063,Trélazé,TRELAZE,0,0,0,0,0
20261210,87686030,Paris-Gare-de-Lyon-Souterrain,PARIS,0,0,0,0,0
20261210,87381491,Andrésy,ANDRESY,0,0,0,0,0
20261210,11000030,Gare des Scaffarels,ANNOT,0,0,0,0,0
20261210,87546200,Orly Ville,ORLY,0,0,0,0,0
20261210,11000029,Gare de Saint Benoit,SAINT-BENOIT,0,0,0,0,0
20261210,87116178,Sainte-Colombe-Septveilles,SAINTE-COLOMBE,0,0,0,0,0
20261210,87386649,Villennes sur Seine,VILLENNES-SUR-SEINE,0,0,0,0,0
20261210,87697326,Pierrefite-Stains TT,SAINT-DENIS,0,0,0,0,0
20261210,11000028,Gare de Pont de Gueydan,SAINT-BENOIT,0,0,0,0,0
20261210,87393280,Les Essarts le Roi,LES ESSARTS-LE-ROI,0,0,0,0,0
20261210,87381871,La Frette Montigny,LA FRETTE-SUR-SEINE,0,0,0,0,0
20261210,87281337,Courghain,GRANDE-SYNTHE,0,0,0,0,0
20261210,87386011,Nanterre La Folie,NANTERRE,0,0,0,0,0
20261210,87474791,Châteaulin,CHATEAULIN,0,0,0,0,0
20261210,87545202,Saint-Michel sur Orge,SAINT-MICHEL-SUR-ORGE,0,0,0,0,0
20261210,87271205,Gennevilliers,GENNEVILLIERS,0,0,0,0,0
20261210,11000039,Gare de Saint André les Alpes,SAINT-ANDRE-LES-ALPES,0,0,0,0,0
20261210,11000040,Gare de Moriez,MORIEZ,0,0,0,0,0
20261210,11000041,Gare de Barrème,BARREME,0,0,0,0,0
20261210,11000027,Agnerc,ENTREVAUX,0,0,0,0,0
20261210,87681346,Orangis Bois de l'Epine,RIS-ORANGIS,0,0,0,0,0
20261210,11000032,Lunieres,LE FUGERET,0,0,0,0,0
20261210,87116731,Couilly-Saint-Germain-Quincy,SAINT-GERMAIN-SUR-MORIN,0,0,0,0,0
20261210,87756007,Nice Saint-Roch,NICE,0,0,0,0,0
20261210,87654798,Rosa Parks,PARIS,0,0,0,0,0
20261210,11000037,Gare D'allons-Argens,ALLONS,0,0,0,0,0
20261210,87116665,Mareuil sur Ourcq,MAREUIL-SUR-OURCQ,0,0,0,0,0
20261210,87393645,Gravigny Balizy,LONGJUMEAU,0,0,0,0,0
20261210,87764555,Pont-Saint-Esprit,PONT-SAINT-ESPRIT,0,0,0,0,0
20261210,11000036,Gare de Thorame-Haute,THORAME-HAUTE,0,0,0,0,0
20261210,87141598,Tantonville,TANTONVILLE,0,0,0,0,0
20261210,11000038,Gare de la Mure-Argens,LA MURE-ARGENS,0,0,0,0,0
20261210,87474569,Saint-Pol de Léon,SAINT-POL-DE-LEON,0,0,0,0,0
20261210,87413740,Rolleville,ROLLEVILLE,0,0,0,0,0
20261210,87381889,Herblay,HERBLAY-SUR-SEINE,0,0,0,0,0
20261210,87520299,Nice Pont Michel,NICE,0,0,0,0,0
20261210,87444620,Rai-Aube,RAI,0,0,0,0,0
20261210,87697318,Villetaneuse Université,VILLETANEUSE,0,0,0,0,0
20261210,87697292,Épinay-sur-Seine TT,EPINAY-SUR-SEINE,0,0,0,0,0
20261210,87175141,Eurville,EURVILLE-BIENVILLE,0,0,0,0,0
20261210,11000035,Peyresq,THORAME-HAUTE,0,0,0,0,0
20261210,11000034,Gare de Méailles,MEAILLES,0,0,0,0,0
20261210,87484238,Trémentines,TREMENTINES,0,0,0,0,0
20261210,87682005,Melun,MELUN,0,0,0,0,0
20261210,87144105,Raves Ban de Laveline,RAVES,0,0,0,0,0
20261210,11000033,Gare du Fugeret,LE FUGERET,0,0,0,0,0
20261210,87444588,Le Merlerault,MERLERAULT-LE-PIN,0,0,0,0,0
20261210,11000042,Gare de Chaudon-Norante,CHAUDON-NORANTE,0,0,0,0,0
20261210,87214510,Holtzheim,HOLTZHEIM,0,0,0,0,0
20261210,87141556,Pierreville,PIERREVILLE,0,0,0,0,0
20261210,87213454,Hunspach,HUNSPACH,0,0,0,0,0
20261210,11000020,Tournel,TOUET-SUR-VAR,0,0,0,0,0
20261210,87276147,Epluches,SAINT-OUEN-L'AUMONE,0,0,0,0,0
20261210,11000019,Gare de Villars Sur Var,VILLARS-SUR-VAR,0,0,0,0,0
20261210,87581397,Pointe de Grave,LE VERDON-SUR-MER,0,0,0,0,0
20261210,87393272,Coignières,COIGNIERES,0,0,0,0,0
20261210,87681619,Villabé,VILLABE,0,0,0,0,0
20261210,87276584,Ermont Halte,ERMONT,0,0,0,0,0
20261210,87191635,Sierck les Bains,SIERCK-LES-BAINS,0,0,0,0,0
20261210,87697300,Épinay-Villetaneuse TT,MONTMAGNY,0,0,0,0,0
20261210,87144287,Contrexéville,CONTREXEVILLE,0,0,0,0,0
20261210,87381822,Thun le Paradis,MEULAN-EN-YVELINES,0,0,0,0,0
20261210,87276501,Presles-Courcelles,PRESLES,0,0,0,0,0
20261210,87534131,Ermont-Eaubonne (PSL),ERMONT,0,0,0,0,0
20261210,87673632,Jatxou,USTARITZ,0,0,0,0,0
20261210,11000018,Gare de Malaussène,MALAUSSENE,0,0,0,0,0
20261210,87641399,Le Vauriat,SAINT-OURS,0,0,0,0,0
20261210,87710913,Allée Royale,SAINT-CYR-L'ECOLE,0,0,0,0,0
20261210,87286245,Quesnoy sur Deûle,QUESNOY-SUR-DEULE,0,0,0,0,0
20261210,87710780,Bailly,BAILLY,0,0,0,0,0
20261210,11000017,Gare de la Tinée,UTELLE,0,0,0,0,0
20261210,87681627,Le Plessis Chenet,LE COUDRAY-MONTCEAUX,0,0,0,0,0
20261210,87733667,Mareil-Marly,MAREIL-MARLY,0,0,0,0,0
20261210,87113795,Villiers sur Marne Le Plessis Trévise,VILLIERS-SUR-MARNE,0,0,0,0,0
20261210,11000043,Gare de Chabrière,ENTRAGES,0,0,0,0,0
20261210,87393421,Plaisir-Grignon,PLAISIR,0,0,0,0,0
20261210,87001479,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (RER),LE MESNIL-AMELOT,0,0,0,0,0
20261210,87393124,Sèvres Rive Gauche,SEVRES,0,0,0,0,0
20261210,87725465,Massy Europe,MASSY,0,0,0,0,0
20261210,87193649,Zetting,ZETTING,0,0,0,0,0
20261210,11000026,Plan D'entrevaux,ENTREVAUX,0,0,0,0,0
20261210,87682518,Boissise le Roi,BOISSISE-LE-ROI,0,0,0,0,0
20261210,11000025,Gare D'entrevaux,ENTREVAUX,0,0,0,0,0
20261210,87276519,Champagne sur Oise,CHAMPAGNE-SUR-OISE,0,0,0,0,0
20261210,11000024,Gare de Puget-Théniers,PUGET-THENIERS,0,0,0,0,0
20261210,87386300,Les Vallées,LA GARENNE-COLOMBES,0,0,0,0,0
20261210,87751636,Séon Saint-Henry,MARSEILLE,0,0,0,0,0
20261210,87545277,Villeneuve le Roi,VILLENEUVE-LE-ROI,0,0,0,0,0
20261210,11000023,Clos,PUGET-THENIERS,0,0,0,0,0
20261210,11000044,Gare de Mézel,MEZEL,0,0,0,0,0
20261210,87142406,Merrey,MERREY,0,0,0,0,0
20261210,11000022,Rigaud-Le-Cians,RIGAUD,0,0,0,0,0
20261210,87517912,Bidos,BIDOS,0,0,0,0,0
20261210,87547026,Paris-Austerlitz-Souterrain,PARIS,0,0,0,0,0
20261210,87113217,Noisy le Sec,NOISY-LE-SEC,0,0,0,0,0
20261210,11000021,Gare de Touët Sur Var,TOUET-SUR-VAR,0,0,0,0,0
20261210,87142265,Gudmont,GUDMONT-VILLIERS,0,0,0,0,0
20261210,87545475,Egly,EGLY,0,0,0,0,0
20261210,87116160,Provins,PROVINS,0,0,0,0,0
20261210,87386763,Epône-Mézières,EPONE,0,0,0,0,0
20261210,87287169,Marquette,MARQUETTE-LEZ-LILLE,0,0,0,0,0
20261210,87386318,Nanterre Université,NANTERRE,0,0,0,0,0
20261210,87276568,Viarmes,VIARMES,0,0,0,0,0
20261210,87381830,Meulan-Hardricourt,HARDRICOURT,0,0,0,0,0
20261210,87393546,Bièvres,BIEVRES,0,0,0,0,0
20261210,87317495,Chépy-Valines,CHEPY,0,0,0,0,0
20261210,87144477,Saint-Leonard,SAINT-LEONARD,0,0,0,0,0
20261210,87413203,Le Havre-Graville,LE HAVRE,0,0,0,0,0
20261210,87116673,La Ferté Milon,LA FERTE-MILON,0,0,0,0,0
20261210,87171637,Sillery,SILLERY,0,0,0,0,0
20261210,87381137,Asnières sur Seine,ASNIERES-SUR-SEINE,0,0,0,0,0
20261210,87337378,Dives sur Mer Port Guillaume,DIVES-SUR-MER,0,0,0,0,0
20261210,87381863,Cormeilles en Parisis,CORMEILLES-EN-PARISIS,0,0,0,0,0
20261210,87681809,Villeneuve Triage,VILLENEUVE-SAINT-GEORGES,0,0,0,0,0
20261210,87164798,La Plaine Stade de France,SAINT-DENIS,0,0,0,0,0
20261210,87545251,Athis Mons,ATHIS-MONS,0,0,0,0,0
20261210,87641241,Eygurande-Merlines,MERLINES,0,0,0,0,0
20261210,87382440,Bougival,LA CELLE-SAINT-CLOUD,0,0,0,0,0
20261210,87641274,Laqueuille,SAINT-JULIEN-PUY-LAVEZE,0,0,0,0,0
20261210,87338590,Monte Carlo Country Club,ROQUEBRUNE-CAP-MARTIN,0,0,0,0,0
20261210,87393629,Plaisir les Clayes,PLAISIR,0,0,0,0,0
20261210,87545186,Marolles en Hurepoix,MAROLLES-EN-HUREPOIX,0,0,0,0,0
20261210,87287185,Deulémont,QUESNOY-SUR-DEULE,0,0,0,0,0
20261210,87276220,Villiers le Bel Gonesse Arnouville,ARNOUVILLE,0,0,0,0,0
20261210,87476267,Les Sables Blancs,PLOUHARNEL,0,0,0,0,0
20261210,87447714,Saint-Sever,NOUES DE SIENNE,0,0,0,0,0
20261210,87393298,Le Perray,LE PERRAY-EN-YVELINES,0,0,0,0,0
20261210,87116558,Nanteuil-Saâcy,SAACY-SUR-MARNE,0,0,0,0,0
20261210,87281873,Magenta,PARIS,0,0,0,0,0
20261210,87276022,Enghien les Bains,ENGHIEN-LES-BAINS,0,0,0,0,0
20261210,87193656,Wittring,WITTRING,0,0,0,0,0
20261210,87191353,Hombourg Budange,HOMBOURG-BUDANGE,0,0,0,0,0
20261210,87682468,Vernou sur Seine,VERNOU-LA-CELLE-SUR-SEINE,0,0,0,0,0
20261210,87476440,Saint-Pierre Quiberon,SAINT-PIERRE-QUIBERON,0,0,0,0,0
20261210,87381178,Us,US,0,0,0,0,0
20261210,87592675,Verneuil sur Vienne,VERNEUIL-SUR-VIENNE,0,0,0,0,0
20261210,87386664,Les Clairières de Verneuil,VERNEUIL-SUR-SEINE,0,0,0,0,0
20261210,87116616,Isles-Armentières -Congis,ISLES-LES-MELDEUSES,0,0,0,0,0
20261210,87116681,Neuilly Saint Front,VICHEL-NANTEUIL,0,0,0,0,0
20261210,87116244,Mortcerf,MORTCERF,0,0,0,0,0
20261210,87276642,Bessancourt,BESSANCOURT,0,0,0,0,0
20261210,87116095,Nangis,NANGIS,0,0,0,0,0
20261210,87272047,Compans,COMPANS,0,0,0,0,0
20261210,87276543,Auvers sur Oise,AUVERS-SUR-OISE,0,0,0,0,0
20261210,87682252,Thomery,FONTAINEBLEAU,0,0,0,0,0
20261210,87116327,Esbly,ESBLY,0,0,0,0,0
20261210,87116491,Trilport,TRILPORT,0,0,0,0,0
20261210,87682203,Bois le Roi,BOIS-LE-ROI,0,0,0,0,0
20261210,87281899,Haussmann-Saint-Lazare,PARIS,0,0,0,0,0
20261210,87113779,Les Boullereaux-Champigny,CHAMPIGNY-SUR-MARNE,0,0,0,0,0
20261210,87116574,Chézy sur Marne,CHEZY-SUR-MARNE,0,0,0,0,0
20261210,87175737,Clermont en Argonne,CLERMONT-EN-ARGONNE,0,0,0,0,0
20261210,87681635,Le Coudray-Montceaux,LE COUDRAY-MONTCEAUX,0,0,0,0,0
20261210,87586404,Pont du Casse,PONT-DU-CASSE,0,0,0,0,0
20261210,87611962,Fenouillet Saint-Alban,FENOUILLET,0,0,0,0,0
20261210,87191619,Koenigsmacker,KOENIGSMACKER,0,0,0,0,0
20261210,87113852,Les Pavillons sous Bois,LES PAVILLONS-SOUS-BOIS,0,0,0,0,0
20261210,87386052,Achères-Grand-Cormier,SAINT-GERMAIN-EN-LAYE,0,0,0,0,0
20261210,87594663,Pompadour,ARNAC-POMPADOUR,0,0,0,0,0
20261210,87476432,Kerhostin,SAINT-PIERRE-QUIBERON,0,0,0,0,0
20261210,87381418,Eragny-Neuville,ERAGNY,0,0,0,0,0
20261210,87276196,Garges-Sarcelles,GARGES-LES-GONESSE,0,0,0,0,0
20261210,87546291,Rungis la Fraternelle,RUNGIS,0,0,0,0,0
20261210,87474635,Roscoff,ROSCOFF,0,0,0,0,0
20261210,87478511,Louverné,LOUVERNE,0,0,0,0,0
20261210,87547307,Musée d'Orsay,PARIS,0,0,0,0,0
20261210,87386425,Maisons Laffitte,MAISONS-LAFFITTE,0,0,0,0,0
20261210,87175133,Bayard,BAYARD-SUR-MARNE,0,0,0,0,0
20261210,87682104,Montgeron-Crosne,MONTGERON,0,0,0,0,0
20261210,87382432,La Celle Saint-Cloud,LA CELLE-SAINT-CLOUD,0,0,0,0,0
20261210,87671313,Ossun,OSSUN,0,0,0,0,0
20261210,87381459,Conflans fin d'Oise,CONFLANS-SAINTE-HONORINE,0,0,0,0,0
20261210,87193623,Rémelfing,REMELFING,0,0,0,0,0
20261210,87476275,L'Isthme,SAINT-PIERRE-QUIBERON,0,0,0,0,0
20261210,87683672,Lucy sur Cure Bessy,LUCY-SUR-CURE,0,0,0,0,0
20261210,87545285,Choisy le Roi,CHOISY-LE-ROI,0,0,0,0,0
20261210,87382259,Garches-Marnes la Coquette,GARCHES,0,0,0,0,0
20261210,87545491,Breuillet Village,BREUILLET,0,0,0,0,0
20261210,87191627,Malling,MALLING,0,0,0,0,0
20261210,87545517,Sermaise,SERMAISE,0,0,0,0,0
20261210,87476416,Plouharnel-Carnac,PLOUHARNEL,0,0,0,0,0
20261210,87393447,Orgerus Béhoust,ORGERUS,0,0,0,0,0
20261210,87193672,Herbitzheim,HERBITZHEIM,0,0,0,0,0
20261210,87393504,Petit Jouy les Loges,JOUY-EN-JOSAS,0,0,0,0,0
20261210,87276576,Luzarches,LUZARCHES,0,0,0,0,0
20261210,87381574,Issou-Porcheville,ISSOU,0,0,0,0,0
20261210,87393066,Javel,PARIS,0,0,0,0,0
20261210,87576355,La Gauterie,VEUIL,0,0,0,0,0
20261210,87171264,Trois Puits,TROIS-PUITS,0,0,0,0,0
20261210,87447144,Carantilly Marigny,CARANTILLY,0,0,0,0,0
20261210,87447185,Pont Hébert,LA MEAUFFE,0,0,0,0,0
20261210,87144196,Corcieux Vanemont,LA HOUSSIERE,0,0,0,0,0
20261210,87175711,Les Islettes,LES ISLETTES,0,0,0,0,0
20261210,87393041,Pont de l'Alma,PARIS,0,0,0,0,0
20261210,87444547,Ecouché,ECOUCHE-LES-VALLEES,0,0,0,0,0
20261210,87393637,Chilly Mazarin,CHILLY-MAZARIN,0,0,0,0,0
20261210,87116012,Gretz Armainvilliers,GRETZ-ARMAINVILLIERS,0,0,0,0,0
20261210,87113696,Rosny Bois Perrier,ROSNY-SOUS-BOIS,0,0,0,0,0
20261210,87191379,Ebersviller,EBERSVILLER,0,0,0,0,0
20261210,87337980,Saint-Ouen l'Aumône Liesse,SAINT-OUEN-L'AUMONE,0,0,0,0,0
20261210,87681387,Evry-Courcouronnes,EVRY-COURCOURONNES,0,0,0,0,0
20261210,87141622,Praye sous Vaudemont,PRAYE,0,0,0,0,0
20261210,87116749,Villiers Montbarbin,CRECY-LA-CHAPELLE,0,0,0,0,0
20261210,87276170,Saint-Gratien,SAINT-GRATIEN,0,0,0,0,0
20261210,87276063,Cernay (Val d'Oise),ERMONT,0,0,0,0,0
20261210,87174870,Sainte-Ménéhould,SAINTE-MENEHOULD,0,0,0,0,0
20261210,87382812,Mareil Marly,MAREIL-MARLY,0,0,0,0,0
20261210,87597849,Felletin,FELLETIN,0,0,0,0,0
20261210,87382358,Saint-Cloud,SAINT-CLOUD,0,0,0,0,0
20261210,87681601,Essonnes Robinson,CORBEIL-ESSONNES,0,0,0,0,0
20261210,87276626,Vaucelles,TAVERNY,0,0,0,0,0
20261210,87484113,Ecouflant,ECOUFLANT,0,0,0,0,0
20261210,87382804,Saint-Germain Grande Ceinture,SAINT-GERMAIN-EN-LAYE,0,0,0,0,0
20261210,87393413,Villepreux les Clayes,LES CLAYES-SOUS-BOIS,0,0,0,0,0
20261210,87682120,Brunoy,BRUNOY,0,0,0,0,0
20261210,87144329,Lesseux-Frapelle,LUSSE,0,0,0,0,0
20261210,87545293,Vitry sur Seine,VITRY-SUR-SEINE,0,0,0,0,0
20261210,87393835,Trappes,TRAPPES,0,0,0,0,0
20261210,87682443,Vulaines sur Seine Samoreau,VULAINES-SUR-SEINE,0,0,0,0,0
20261210,87276287,La Borne Blanche,ORRY-LA-VILLE,0,0,0,0,0
20261210,87381194,Chars,CHARS,0,0,0,0,0
20261210,87381293,Gournay Ferrières,FERRIERES-EN-BRAY,0,0,0,0,0
20261210,87386573,Poissy,POISSY,0,0,0,0,0
20261210,87316422,Villers sur Thère,ALLONNE,0,0,0,0,0
20261210,87317511,Woincourt,WOINCOURT,0,0,0,0,0
20261210,87113407,Bondy,BONDY,0,0,0,0,0
20261210,87682476,La Grande Paroisse,LA GRANDE-PAROISSE,0,0,0,0,0
20261210,87271163,Pierrefitte-Stains,SAINT-DENIS,0,0,0,0,0
20261210,87381905,Cergy Préfecture,CERGY,0,0,0,0,0
20261210,87681304,Vigneux sur Seine,VIGNEUX-SUR-SEINE,0,0,0,0,0
20261210,87393363,Beynes,BEYNES,0,0,0,0,0
20261210,87381798,Val d'Argenteuil,ARGENTEUIL,0,0,0,0,0
20261210,87618058,Pommevic,POMMEVIC,0,0,0,0,0
20261210,87317503,Feuquières-Fressenville,FEUQUIERES-EN-VIMEU,0,0,0,0,0
20261210,87764472,Le Teil,LE TEIL,0,0,0,0,0
20261210,87116038,Roissy en Brie,ROISSY-EN-BRIE,0,0,0,0,0
20261210,87682435,Héricy,HERICY,0,0,0,0,0
20261210,87393520,Saint-Germain-Saint-Rémy,SAINT-GERMAIN-SUR-AVRE,0,0,0,0,0
20261210,87743591,Molinges,CHASSAL-MOLINGES,0,0,0,0,0
20261210,87543181,Boulainvilliers,PARIS,0,0,0,0,0
20261210,87193805,Enchenberg,ENCHENBERG,0,0,0,0,0
20261210,87545467,Arpajon,ARPAJON,0,0,0,0,0
20261210,87382200,Courbevoie,COURBEVOIE,0,0,0,0,0
20261210,87775494,Bessèges,BESSEGES,0,0,0,0,0
20261210,87214759,Saulxures (Bas-Rhin),COLROY-LA-ROCHE,0,0,0,0,0
20261210,87681312,Viry Châtillon,VIRY-CHATILLON,0,0,0,0,0
20261210,87681338,Ris Orangis,RIS-ORANGIS,0,0,0,0,0
20261210,87681379,Grigny Centre,GRIGNY,0,0,0,0,0
20261210,87383281,Massy-Verrières,MASSY,0,0,0,0,0
20261210,87592840,Coussac-Bonneval,COUSSAC-BONNEVAL,0,0,0,0,0
20261210,87681155,Maisons Alfort Alfortville,MAISONS-ALFORT,0,0,0,0,0
20261210,87444398,Villers sur Mer,VILLERS-SUR-MER,0,0,0,0,0
20261210,87276055,Ermont-Eaubonne,ERMONT,0,0,0,0,0
20261210,87393561,Igny,IGNY,0,0,0,0,0
20261210,87393033,Invalides,PARIS,0,0,0,0,0
20261210,87382374,Suresnes Mont Valérien,SURESNES,0,0,0,0,0
20261210,87191643,Apach Moselle,SIERCK-LES-BAINS,0,0,0,0,0
20261210,87271437,Vert Galant,VILLEPINTE,0,0,0,0,0
20261210,87584425,Couze,LALINDE,0,0,0,0,0
20261210,87175075,Fronville,FRONVILLE,0,0,0,0,0
20261210,87476424,Penthièvre,SAINT-PIERRE-QUIBERON,0,0,0,0,0
20261210,87444380,Blonville sur Mer Bénerville,BLONVILLE-SUR-MER,0,0,0,0,0
20261210,87116228,Marles en Brie,LA HOUSSAYE-EN-BRIE,0,0,0,0,0
20261210,87545350,Saint-Martin d'Etampes,ETAMPES,0,0,0,0,0
20261210,87276360,Groslay,GROSLAY,0,0,0,0,0
20261210,87271775,Longpont,LONGPONT,0,0,0,0,0
20261210,87751495,Digne,DIGNE-LES-BAINS,0,0,0,0,0
20261210,87411413,Saint-Martin du Vivier,SAINT-MARTIN-DU-VIVIER,0,0,0,0,0
20261210,87382499,Cergy Saint-Christophe,CERGY,0,0,0,0,0
20261210,87684407,Boigneville,BOIGNEVILLE,0,0,0,0,0
20261210,87597823,Aubusson,AUBUSSON,0,0,0,0,0
20261210,87174433,Bouy,BOUY,0,0,0,0,0
20261210,87193540,Hundling,HUNDLING,0,0,0,0,0
20261210,87191239,Hayange,HAYANGE,0,0,0,0,0
20261210,87393611,Longjumeau,LONGJUMEAU,0,0,0,0,0
20261210,87775064,Manduel-Redessan,MANDUEL,0,0,0,0,0
20261210,87142497,Damblain,DAMBLAIN,0,0,0,0,0
20261210,87393157,"Versailles Rive Gauche
 - Château de Versailles",VERSAILLES,0,0,0,0,0
20261210,87381236,Trie Château,TRIE-CHATEAU,0,0,0,0,0
20261210,87545483,Breuillet-Bruyères le Châtel,BREUILLET,0,0,0,0,0
20261210,87681437,Ballancourt,BALLANCOURT-SUR-ESSONNE,0,0,0,0,0
20261210,87393306,Issy Val de Seine,ISSY-LES-MOULINEAUX,0,0,0,0,0
20261210,87583427,La Rochefoucauld,LA ROCHEFOUCAULD-EN-ANGOUMOIS,0,0,0,0,0
20261210,87381012,Péreire Levallois,PARIS,0,0,0,0,0
20261210,87276139,Pontoise,PONTOISE,0,0,0,0,0
20261210,87271510,Villeparisis-Mitry le Neuf,MITRY-MORY,0,0,0,0,0
20261210,87543207,"Avenue du Président Kennedy
 (Maison de Radio France)",PARIS,0,0,0,0,0
20261210,87144188,Biffontaine,BIFFONTAINE,0,0,0,0,0
20261210,87393256,La Verrière,LA VERRIERE,0,0,0,0,0
20261210,87381111,Pont Cardinet,PARIS,0,0,0,0,0
20261210,87742031,Ambilly,SAINT-GERMAIN-DE-SALLES,0,0,0,0,0
20261210,87271882,Margival,MARGIVAL,0,0,0,0,0
20261210,87193516,Farebersviller,FAREBERSVILLER,0,0,0,0,0
20261210,87684191,Bagneaux sur Loing,BAGNEAUX-SUR-LOING,0,0,0,0,0
20261210,87276030,Champ de Courses d'Enghien,SOISY-SOUS-MONTMORENCY,0,0,0,0,0
20261210,87682153,Lieusaint-Moissy,LIEUSAINT,0,0,0,0,0
20261210,87382457,Louveciennes,LOUVECIENNES,0,0,0,0,0
20261210,87592188,Barsanges,PEROLS-SUR-VEZERE,0,0,0,0,0
20261210,87682419,Chartrettes,CHARTRETTES,0,0,0,0,0
20261210,87141606,Vézelise,VEZELISE,0,0,0,0,0
20261210,87194357,Audun le Roman,AUDUN-LE-ROMAN,0,0,0,0,0
20261210,87756890,Vievola,TENDE,0,0,0,0,0
20261210,87276402,Saint-Leu d'Esserent,SAINT-LEU-D'ESSERENT,0,0,0,0,0
20261210,87682179,Le Mée,LE MEE-SUR-SEINE,0,0,0,0,0
20261210,87116319,Lagny-Thorigny,THORIGNY-SUR-MARNE,0,0,0,0,0
20261210,87286807,Genech,GENECH,0,0,0,0,0
20261210,87781179,Nissan,NISSAN-LEZ-ENSERUNE,0,0,0,0,0
20261210,87271015,Saint-Denis,SAINT-DENIS,0,0,0,0,0
20261210,87276600,Saint-Leu-la-Forêt,SAINT-LEU-LA-FORET,0,0,0,0,0
20261210,87545269,Ablon,ABLON-SUR-SEINE,0,0,0,0,0
20261210,87113704,Rosny sous Bois,ROSNY-SOUS-BOIS,0,0,0,0,0
20261210,87393058,Champ de Mars -Tour Eiffel,PARIS,0,0,0,0,0
20261210,87545152,Chamarande,CHAMARANDE,0,0,0,0,0
20261210,87276535,Valmondois,BUTRY-SUR-OISE,0,0,0,0,0
20261210,87611129,Labarthe Inard,LABARTHE-INARD,0,0,0,0,0
20261210,87276527,L' Isle Adam-Parmain,PARMAIN,0,0,0,0,0
20261210,87116640,Crouy sur Ourcq,CROUY-SUR-OURCQ,0,0,0,0,0
20261210,87545160,Lardy,LARDY,0,0,0,0,0
20261210,87193714,Sarralbe,SARRALBE,0,0,0,0,0
20261210,87583443,Chasseneuil sur Bonnieure,CHASSENEUIL-SUR-BONNIEURE,0,0,0,0,0
20261210,87276246,Goussainville,GOUSSAINVILLE,0,0,0,0,0
20261210,87171348,Bazoches,BAZOCHES-ET-SAINT-THIBAUT,0,0,0,0,0
20261210,87276451,Bruyères sur Oise,BRUYERES-SUR-OISE,0,0,0,0,0
20261210,87396259,Rouessé Vasse,ROUESSE-VASSE,0,0,0,0,0
20261210,87682427,Fontaine le Port,FONTAINE-LE-PORT,0,0,0,0,0
20261210,87393454,Tacoignières-Richebourg,TACOIGNIERES,0,0,0,0,0
20261210,87682526,Ponthierry-Pringy,SAINT-FARGEAU-PONTHIERRY,0,0,0,0,0
20261210,87393512,Jouy en Josas,JOUY-EN-JOSAS,0,0,0,0,0
20261210,87276345,Deuil-Montmagny,DEUIL-LA-BARRE,0,0,0,0,0
20261210,87684233,Dordives,DORDIVES,0,0,0,0,0
20261210,87444414,Dives-Cabourg,DIVES-SUR-MER,0,0,0,0,0
20261210,87191098,Walygator parc,MAIZIERES-LES-METZ,0,0,0,0,0
20261210,87382481,Saint-Nom la Bretèche Forêt de Marly,L'ETANG-LA-VILLE,0,0,0,0,0
20261210,87271403,Drancy,DRANCY,0,0,0,0,0
20261210,87272286,Corcy,CORCY,0,0,0,0,0
20261210,87113472,Le Raincy-Villemomble-Montfermeil,LE RAINCY,0,0,0,0,0
20261210,87276634,Taverny,TAVERNY,0,0,0,0,0
20261210,87382879,Montreuil,VERSAILLES,0,0,0,0,0
20261210,87113209,Pantin,PANTIN,0,0,0,0,0
20261210,87583203,Ruelle,RUELLE-SUR-TOUVRE,0,0,0,0,0
20261210,87381210,Liancourt-Saint-Pierre,LIANCOURT-SAINT-PIERRE,0,0,0,0,0
20261210,87595504,Périgueux Saint Georges,PERIGUEUX,0,0,0,0,0
20261210,87988709,La Remise à Jorelle,BONDY,0,0,0,0,0
20261210,87181057,Tagolsheim,TAGOLSHEIM,0,0,0,0,0
20261210,87592873,Chabanais,CHABANAIS,0,0,0,0,0
20261210,87116020,Ozoir la Ferrière,OZOIR-LA-FERRIERE,0,0,0,0,0
20261210,87381079,Bois Colombes,BOIS-COLOMBES,0,0,0,0,0
20261210,87545459,La Norville Saint-Germain les Arpajon,LA NORVILLE,0,0,0,0,0
20261210,87271171,La Barre Ormesson,DEUIL-LA-BARRE,0,0,0,0,0
20261210,87116079,Verneuil l'Etang,VERNEUIL-L'ETANG,0,0,0,0,0
20261210,87286815,Nomain-Ouvignies,NOMAIN,0,0,0,0,0
20261210,87381723,Maule,MAULE,0,0,0,0,0
20261210,87381566,Gargenville,GARGENVILLE,0,0,0,0,0
20261210,87684217,Souppes-Château Landon,SOUPPES-SUR-LOING,0,0,0,0,0
20261210,87681403,Moulin Galant,CORBEIL-ESSONNES,0,0,0,0,0
20261210,87386680,Les Mureaux,LES MUREAUX,0,0,0,0,0
20261210,87682294,Saint-Mammès,SAINT-MAMMES,0,0,0,0,0
20261210,87381160,Montgeroult-Courcelles,MONTGEROULT,0,0,0,0,0
