codeUic,nomGare,nomCommune,voyageurs,annee
87713503,Gevrey Chambertin,GEVREY-CHAMBERTIN,82277,2020
87713503,Gevrey Chambertin,GEVREY-CHAMBERTIN,64535,2021
87713503,Gevrey Chambertin,GEVREY-CHAMBERTIN,102990,2022
87713503,Gevrey Chambertin,GEVREY-CHAMBERTIN,118516,2023
87713503,Gevrey Chambertin,GEVREY-CHAMBERTIN,139789,2024
87713511,Vougeot Gilly les Citeaux,GILLY-LES-CITEAUX,41974,2015
87713511,Vougeot Gilly les Citeaux,GILLY-LES-CITEAUX,31697,2016
87713511,Vougeot Gilly les Citeaux,GILLY-LES-CITEAUX,32250,2017
87713511,Vougeot Gilly les Citeaux,GILLY-LES-CITEAUX,28416,2018
87713511,Vougeot Gilly les Citeaux,GILLY-LES-CITEAUX,36550,2019
87713511,Vougeot Gilly les Citeaux,GILLY-LES-CITEAUX,29538,2020
87713511,Vougeot Gilly les Citeaux,GILLY-LES-CITEAUX,28560,2021
87713511,Vougeot Gilly les Citeaux,GILLY-LES-CITEAUX,50564,2022
87713511,Vougeot Gilly les Citeaux,GILLY-LES-CITEAUX,52191,2023
87713511,Vougeot Gilly les Citeaux,GILLY-LES-CITEAUX,63549,2024
87713529,Nuits Saint-Georges,NUITS-SAINT-GEORGES,253622,2015
87713529,Nuits Saint-Georges,NUITS-SAINT-GEORGES,239543,2016
87713529,Nuits Saint-Georges,NUITS-SAINT-GEORGES,242194,2017
87713529,Nuits Saint-Georges,NUITS-SAINT-GEORGES,220669,2018
87713529,Nuits Saint-Georges,NUITS-SAINT-GEORGES,243129,2019
87713529,Nuits Saint-Georges,NUITS-SAINT-GEORGES,200388,2020
87713529,Nuits Saint-Georges,NUITS-SAINT-GEORGES,197473,2021
87713529,Nuits Saint-Georges,NUITS-SAINT-GEORGES,272147,2022
87713529,Nuits Saint-Georges,NUITS-SAINT-GEORGES,275660,2023
87713529,Nuits Saint-Georges,NUITS-SAINT-GEORGES,303532,2024
87713537,Corgoloin,CORGOLOIN,13779,2015
87713537,Corgoloin,CORGOLOIN,12360,2016
87713537,Corgoloin,CORGOLOIN,13228,2017
87713537,Corgoloin,CORGOLOIN,12843,2018
87713537,Corgoloin,CORGOLOIN,15088,2019
87713537,Corgoloin,CORGOLOIN,12146,2020
87713537,Corgoloin,CORGOLOIN,8681,2021
87713537,Corgoloin,CORGOLOIN,13671,2022
87713537,Corgoloin,CORGOLOIN,14595,2023
87713537,Corgoloin,CORGOLOIN,19587,2024
87713545,Beaune,BEAUNE,940402,2015
87713545,Beaune,BEAUNE,872976,2016
87713545,Beaune,BEAUNE,945053,2017
87713545,Beaune,BEAUNE,843437,2018
87713545,Beaune,BEAUNE,902907,2019
87713545,Beaune,BEAUNE,656096,2020
87713545,Beaune,BEAUNE,734727,2021
87713545,Beaune,BEAUNE,1034289,2022
87713545,Beaune,BEAUNE,1041472,2023
87713545,Beaune,BEAUNE,1165407,2024
87713560,Meursault,MEURSAULT,16038,2015
87713560,Meursault,MEURSAULT,15772,2016
87713560,Meursault,MEURSAULT,18019,2017
87713560,Meursault,MEURSAULT,16723,2018
87713560,Meursault,MEURSAULT,18328,2019
87713560,Meursault,MEURSAULT,10755,2020
87713560,Meursault,MEURSAULT,7705,2021
87713560,Meursault,MEURSAULT,16073,2022
87713560,Meursault,MEURSAULT,20591,2023
87713560,Meursault,MEURSAULT,26122,2024
87713578,Chagny,CHAGNY,371474,2015
87713578,Chagny,CHAGNY,351985,2016
87713578,Chagny,CHAGNY,369020,2017
87713578,Chagny,CHAGNY,314142,2018
87713578,Chagny,CHAGNY,325664,2019
87713578,Chagny,CHAGNY,295045,2020
87713578,Chagny,CHAGNY,321168,2021
87713578,Chagny,CHAGNY,419221,2022
87713578,Chagny,CHAGNY,374370,2023
87713578,Chagny,CHAGNY,422474,2024
87713586,Fontaines Mercurey,FONTAINES,35110,2015
87713586,Fontaines Mercurey,FONTAINES,34670,2016
87713586,Fontaines Mercurey,FONTAINES,38084,2017
87713586,Fontaines Mercurey,FONTAINES,33136,2018
87713586,Fontaines Mercurey,FONTAINES,33976,2019
87713586,Fontaines Mercurey,FONTAINES,38179,2020
87713586,Fontaines Mercurey,FONTAINES,32194,2021
87713586,Fontaines Mercurey,FONTAINES,52096,2022
87713586,Fontaines Mercurey,FONTAINES,44665,2023
87713586,Fontaines Mercurey,FONTAINES,45462,2024
87713594,Santenay les Bains,SANTENAY,8292,2015
87713594,Santenay les Bains,SANTENAY,6457,2016
87713594,Santenay les Bains,SANTENAY,5985,2017
87713594,Santenay les Bains,SANTENAY,5026,2018
87713594,Santenay les Bains,SANTENAY,6398,2019
87713594,Santenay les Bains,SANTENAY,5101,2020
87713594,Santenay les Bains,SANTENAY,4626,2021
87713594,Santenay les Bains,SANTENAY,6103,2022
87713594,Santenay les Bains,SANTENAY,4302,2023
87713594,Santenay les Bains,SANTENAY,4574,2024
87713628,Saulon,SAULON-LA-CHAPELLE,11223,2015
87713628,Saulon,SAULON-LA-CHAPELLE,12051,2016
87713628,Saulon,SAULON-LA-CHAPELLE,12828,2017
87713628,Saulon,SAULON-LA-CHAPELLE,10578,2018
87713628,Saulon,SAULON-LA-CHAPELLE,13891,2019
87713628,Saulon,SAULON-LA-CHAPELLE,9809,2020
87713628,Saulon,SAULON-LA-CHAPELLE,7968,2021
87713628,Saulon,SAULON-LA-CHAPELLE,16714,2022
87713628,Saulon,SAULON-LA-CHAPELLE,19378,2023
87713628,Saulon,SAULON-LA-CHAPELLE,20484,2024
87713636,Aiserey,AISEREY,26267,2015
87713636,Aiserey,AISEREY,24134,2016
87713636,Aiserey,AISEREY,25375,2017
87713636,Aiserey,AISEREY,24241,2018
87713636,Aiserey,AISEREY,25004,2019
87713636,Aiserey,AISEREY,19409,2020
87713636,Aiserey,AISEREY,21511,2021
87713636,Aiserey,AISEREY,33880,2022
87713636,Aiserey,AISEREY,30881,2023
87713636,Aiserey,AISEREY,34936,2024
87713644,Brazey en Plaine,BRAZEY-EN-PLAINE,43147,2015
87713644,Brazey en Plaine,BRAZEY-EN-PLAINE,43048,2016
87713644,Brazey en Plaine,BRAZEY-EN-PLAINE,43808,2017
87713644,Brazey en Plaine,BRAZEY-EN-PLAINE,36959,2018
87713644,Brazey en Plaine,BRAZEY-EN-PLAINE,36997,2019
87713644,Brazey en Plaine,BRAZEY-EN-PLAINE,28595,2020
87713644,Brazey en Plaine,BRAZEY-EN-PLAINE,28186,2021
87713644,Brazey en Plaine,BRAZEY-EN-PLAINE,45283,2022
87713644,Brazey en Plaine,BRAZEY-EN-PLAINE,45705,2023
87713644,Brazey en Plaine,BRAZEY-EN-PLAINE,53002,2024
87713651,Saint-Jean de Losne,SAINT-USAGE,47875,2015
87713651,Saint-Jean de Losne,SAINT-USAGE,45894,2016
87713651,Saint-Jean de Losne,SAINT-USAGE,50434,2017
87713651,Saint-Jean de Losne,SAINT-USAGE,49342,2018
87713651,Saint-Jean de Losne,SAINT-USAGE,53468,2019
87713651,Saint-Jean de Losne,SAINT-USAGE,44316,2020
87713651,Saint-Jean de Losne,SAINT-USAGE,43560,2021
87713651,Saint-Jean de Losne,SAINT-USAGE,65862,2022
87713651,Saint-Jean de Losne,SAINT-USAGE,60599,2023
87713651,Saint-Jean de Losne,SAINT-USAGE,59595,2024
87713669,Pagny,PAGNY-LE-CHATEAU,8135,2015
87713669,Pagny,PAGNY-LE-CHATEAU,9126,2016
87713669,Pagny,PAGNY-LE-CHATEAU,11080,2017
87713669,Pagny,PAGNY-LE-CHATEAU,10308,2018
87713669,Pagny,PAGNY-LE-CHATEAU,9308,2019
87713669,Pagny,PAGNY-LE-CHATEAU,9037,2020
87713669,Pagny,PAGNY-LE-CHATEAU,7235,2021
87713669,Pagny,PAGNY-LE-CHATEAU,12001,2022
87713669,Pagny,PAGNY-LE-CHATEAU,10466,2023
87713669,Pagny,PAGNY-LE-CHATEAU,11439,2024
87713677,Seurre,SEURRE,63082,2015
87713677,Seurre,SEURRE,51862,2016
87713677,Seurre,SEURRE,53673,2017
87713677,Seurre,SEURRE,50089,2018
87713677,Seurre,SEURRE,59970,2019
87713677,Seurre,SEURRE,50275,2020
87713677,Seurre,SEURRE,49824,2021
87713677,Seurre,SEURRE,67314,2022
87713677,Seurre,SEURRE,59749,2023
87713677,Seurre,SEURRE,63901,2024
87713701,Mervans,MERVANS,7124,2015
87713701,Mervans,MERVANS,6259,2016
87713701,Mervans,MERVANS,7111,2017
87713701,Mervans,MERVANS,7265,2018
87713701,Mervans,MERVANS,9278,2019
87713701,Mervans,MERVANS,6217,2020
87713701,Mervans,MERVANS,7720,2021
87713701,Mervans,MERVANS,11555,2022
87713701,Mervans,MERVANS,12515,2023
87713701,Mervans,MERVANS,15893,2024
87713735,Louhans,LOUHANS,28046,2015
87713735,Louhans,LOUHANS,24194,2016
87713735,Louhans,LOUHANS,28890,2017
87713735,Louhans,LOUHANS,26942,2018
87713735,Louhans,LOUHANS,31418,2019
87713735,Louhans,LOUHANS,19482,2020
87713735,Louhans,LOUHANS,22091,2021
87713735,Louhans,LOUHANS,33536,2022
87713735,Louhans,LOUHANS,32413,2023
87713735,Louhans,LOUHANS,34166,2024
87713826,Ruffey,RUFFEY-LES-ECHIREY,17446,2015
87713826,Ruffey,RUFFEY-LES-ECHIREY,13713,2016
87713826,Ruffey,RUFFEY-LES-ECHIREY,15158,2017
87713826,Ruffey,RUFFEY-LES-ECHIREY,13066,2018
87713826,Ruffey,RUFFEY-LES-ECHIREY,11368,2019
87713826,Ruffey,RUFFEY-LES-ECHIREY,13979,2020
87713826,Ruffey,RUFFEY-LES-ECHIREY,14595,2021
87713826,Ruffey,RUFFEY-LES-ECHIREY,18585,2022
87713826,Ruffey,RUFFEY-LES-ECHIREY,15566,2023
87713826,Ruffey,RUFFEY-LES-ECHIREY,21561,2024
87713834,Saint-Julien Clenay,SAINT-JULIEN,29962,2015
87713834,Saint-Julien Clenay,SAINT-JULIEN,28223,2016
87713834,Saint-Julien Clenay,SAINT-JULIEN,28595,2017
87713834,Saint-Julien Clenay,SAINT-JULIEN,28038,2018
87713834,Saint-Julien Clenay,SAINT-JULIEN,29002,2019
87713834,Saint-Julien Clenay,SAINT-JULIEN,34658,2020
87713834,Saint-Julien Clenay,SAINT-JULIEN,33306,2021
87713834,Saint-Julien Clenay,SAINT-JULIEN,43444,2022
87713834,Saint-Julien Clenay,SAINT-JULIEN,50999,2023
87713834,Saint-Julien Clenay,SAINT-JULIEN,66380,2024
87713842,Gemeaux,GEMEAUX,20887,2015
87713842,Gemeaux,GEMEAUX,23194,2016
87713842,Gemeaux,GEMEAUX,22008,2017
87713842,Gemeaux,GEMEAUX,19944,2018
87713842,Gemeaux,GEMEAUX,22959,2019
87713842,Gemeaux,GEMEAUX,20015,2020
87713842,Gemeaux,GEMEAUX,21872,2021
87713842,Gemeaux,GEMEAUX,28695,2022
87713842,Gemeaux,GEMEAUX,23540,2023
87713842,Gemeaux,GEMEAUX,27715,2024
87713859,Is sur Tille,MARCILLY-SUR-TILLE,173034,2015
87713859,Is sur Tille,MARCILLY-SUR-TILLE,166581,2016
87713859,Is sur Tille,MARCILLY-SUR-TILLE,174961,2017
87713859,Is sur Tille,MARCILLY-SUR-TILLE,154136,2018
87713859,Is sur Tille,MARCILLY-SUR-TILLE,137104,2019
87713859,Is sur Tille,MARCILLY-SUR-TILLE,68254,2020
87713859,Is sur Tille,MARCILLY-SUR-TILLE,69060,2021
87713859,Is sur Tille,MARCILLY-SUR-TILLE,154522,2022
87713859,Is sur Tille,MARCILLY-SUR-TILLE,163850,2023
87713859,Is sur Tille,MARCILLY-SUR-TILLE,202783,2024
87715003,Pontarlier,PONTARLIER,176497,2015
87715003,Pontarlier,PONTARLIER,176395,2016
87715003,Pontarlier,PONTARLIER,187007,2017
87715003,Pontarlier,PONTARLIER,175873,2018
87715003,Pontarlier,PONTARLIER,180972,2019
87715003,Pontarlier,PONTARLIER,181980,2020
87715003,Pontarlier,PONTARLIER,204283,2021
87715003,Pontarlier,PONTARLIER,257295,2022
87715003,Pontarlier,PONTARLIER,180138,2023
87715003,Pontarlier,PONTARLIER,202187,2024
87715102,Andelot,ANDELOT-EN-MONTAGNE,9918,2015
87715102,Andelot,ANDELOT-EN-MONTAGNE,9288,2016
87715102,Andelot,ANDELOT-EN-MONTAGNE,6806,2017
87715102,Andelot,ANDELOT-EN-MONTAGNE,4050,2018
87715102,Andelot,ANDELOT-EN-MONTAGNE,5782,2019
87715102,Andelot,ANDELOT-EN-MONTAGNE,4698,2020
87715102,Andelot,ANDELOT-EN-MONTAGNE,9982,2021
87715102,Andelot,ANDELOT-EN-MONTAGNE,25960,2022
87715102,Andelot,ANDELOT-EN-MONTAGNE,31549,2023
87715102,Andelot,ANDELOT-EN-MONTAGNE,36040,2024
87715136,Frasne,FRASNE,166428,2015
87715136,Frasne,FRASNE,167460,2016
87715136,Frasne,FRASNE,172159,2017
87715136,Frasne,FRASNE,154920,2018
87715136,Frasne,FRASNE,208176,2019
87715136,Frasne,FRASNE,133728,2020
87715136,Frasne,FRASNE,171951,2021
87715136,Frasne,FRASNE,256586,2022
87715136,Frasne,FRASNE,259678,2023
87715136,Frasne,FRASNE,266898,2024
87715144,La Rivière,LA RIVIERE-DRUGEON,17667,2015
87715144,La Rivière,LA RIVIERE-DRUGEON,18742,2016
87715144,La Rivière,LA RIVIERE-DRUGEON,23565,2017
87715144,La Rivière,LA RIVIERE-DRUGEON,23125,2018
87715144,La Rivière,LA RIVIERE-DRUGEON,24754,2019
87715144,La Rivière,LA RIVIERE-DRUGEON,26061,2020
87715144,La Rivière,LA RIVIERE-DRUGEON,28364,2021
87715144,La Rivière,LA RIVIERE-DRUGEON,30392,2022
87715144,La Rivière,LA RIVIERE-DRUGEON,19451,2023
87715144,La Rivière,LA RIVIERE-DRUGEON,18840,2024
87715151,Sainte-Colombe,SAINTE-COLOMBE,13097,2015
87715151,Sainte-Colombe,SAINTE-COLOMBE,13339,2016
87715151,Sainte-Colombe,SAINTE-COLOMBE,16285,2017
87715151,Sainte-Colombe,SAINTE-COLOMBE,13993,2018
87715151,Sainte-Colombe,SAINTE-COLOMBE,12094,2019
87715151,Sainte-Colombe,SAINTE-COLOMBE,15185,2020
87715151,Sainte-Colombe,SAINTE-COLOMBE,18711,2021
87715151,Sainte-Colombe,SAINTE-COLOMBE,26958,2022
87715151,Sainte-Colombe,SAINTE-COLOMBE,11896,2023
87715151,Sainte-Colombe,SAINTE-COLOMBE,17963,2024
87715219,Labergement-Sainte-Marie,LABERGEMENT-SAINTE-MARIE,8873,2015
87715219,Labergement-Sainte-Marie,LABERGEMENT-SAINTE-MARIE,11347,2016
87715219,Labergement-Sainte-Marie,LABERGEMENT-SAINTE-MARIE,9101,2017
87715219,Labergement-Sainte-Marie,LABERGEMENT-SAINTE-MARIE,7977,2018
87715219,Labergement-Sainte-Marie,LABERGEMENT-SAINTE-MARIE,8043,2019
87715219,Labergement-Sainte-Marie,LABERGEMENT-SAINTE-MARIE,5664,2020
87715219,Labergement-Sainte-Marie,LABERGEMENT-SAINTE-MARIE,6856,2021
87715219,Labergement-Sainte-Marie,LABERGEMENT-SAINTE-MARIE,11097,2022
87715219,Labergement-Sainte-Marie,LABERGEMENT-SAINTE-MARIE,16351,2023
87715219,Labergement-Sainte-Marie,LABERGEMENT-SAINTE-MARIE,20192,2024
87715227,Les Longevilles-Rochejean,LONGEVILLES-MONT-D'OR,665,2015
87715227,Les Longevilles-Rochejean,LONGEVILLES-MONT-D'OR,637,2016
87715227,Les Longevilles-Rochejean,LONGEVILLES-MONT-D'OR,845,2017
87715227,Les Longevilles-Rochejean,LONGEVILLES-MONT-D'OR,666,2018
87715227,Les Longevilles-Rochejean,LONGEVILLES-MONT-D'OR,834,2019
87715227,Les Longevilles-Rochejean,LONGEVILLES-MONT-D'OR,239,2020
87715227,Les Longevilles-Rochejean,LONGEVILLES-MONT-D'OR,259,2021
87715227,Les Longevilles-Rochejean,LONGEVILLES-MONT-D'OR,368,2022
87715227,Les Longevilles-Rochejean,LONGEVILLES-MONT-D'OR,625,2023
87715227,Les Longevilles-Rochejean,LONGEVILLES-MONT-D'OR,758,2024
87715326,Champagnole,CHAMPAGNOLE,27213,2015
87715326,Champagnole,CHAMPAGNOLE,29142,2016
87715326,Champagnole,CHAMPAGNOLE,33993,2017
87715326,Champagnole,CHAMPAGNOLE,28993,2018
87715326,Champagnole,CHAMPAGNOLE,35922,2019
87715326,Champagnole,CHAMPAGNOLE,36540,2020
87715326,Champagnole,CHAMPAGNOLE,46373,2021
87715326,Champagnole,CHAMPAGNOLE,55022,2022
87715326,Champagnole,CHAMPAGNOLE,51687,2023
87715326,Champagnole,CHAMPAGNOLE,56211,2024
87715383,La Chaux des Crotenay,CHAUX-DES-CROTENAY,1993,2015
87715383,La Chaux des Crotenay,CHAUX-DES-CROTENAY,1317,2016
87715383,La Chaux des Crotenay,CHAUX-DES-CROTENAY,2441,2017
87715383,La Chaux des Crotenay,CHAUX-DES-CROTENAY,1285,2018
87715383,La Chaux des Crotenay,CHAUX-DES-CROTENAY,1721,2019
87715383,La Chaux des Crotenay,CHAUX-DES-CROTENAY,973,2020
87715383,La Chaux des Crotenay,CHAUX-DES-CROTENAY,1667,2021
87715383,La Chaux des Crotenay,CHAUX-DES-CROTENAY,3102,2022
87715383,La Chaux des Crotenay,CHAUX-DES-CROTENAY,3532,2023
87715383,La Chaux des Crotenay,CHAUX-DES-CROTENAY,4818,2024
87715391,La Chaumusse Fort du Plasne,LA CHAUMUSSE,3331,2015
87715391,La Chaumusse Fort du Plasne,LA CHAUMUSSE,3918,2016
87715391,La Chaumusse Fort du Plasne,LA CHAUMUSSE,3669,2017
87715391,La Chaumusse Fort du Plasne,LA CHAUMUSSE,1863,2018
87715391,La Chaumusse Fort du Plasne,LA CHAUMUSSE,845,2019
87715391,La Chaumusse Fort du Plasne,LA CHAUMUSSE,1747,2020
87715391,La Chaumusse Fort du Plasne,LA CHAUMUSSE,2335,2021
87715391,La Chaumusse Fort du Plasne,LA CHAUMUSSE,1843,2022
87715391,La Chaumusse Fort du Plasne,LA CHAUMUSSE,1344,2023
87715391,La Chaumusse Fort du Plasne,LA CHAUMUSSE,993,2024
87715417,Saint-Laurent en Grandvaux,SAINT-LAURENT-EN-GRANDVAUX,16064,2015
87715417,Saint-Laurent en Grandvaux,SAINT-LAURENT-EN-GRANDVAUX,16952,2016
87715417,Saint-Laurent en Grandvaux,SAINT-LAURENT-EN-GRANDVAUX,17453,2017
87715417,Saint-Laurent en Grandvaux,SAINT-LAURENT-EN-GRANDVAUX,12442,2018
87715417,Saint-Laurent en Grandvaux,SAINT-LAURENT-EN-GRANDVAUX,15068,2019
87715417,Saint-Laurent en Grandvaux,SAINT-LAURENT-EN-GRANDVAUX,14777,2020
87715417,Saint-Laurent en Grandvaux,SAINT-LAURENT-EN-GRANDVAUX,17898,2021
87715417,Saint-Laurent en Grandvaux,SAINT-LAURENT-EN-GRANDVAUX,24545,2022
87715417,Saint-Laurent en Grandvaux,SAINT-LAURENT-EN-GRANDVAUX,23100,2023
87715417,Saint-Laurent en Grandvaux,SAINT-LAURENT-EN-GRANDVAUX,25885,2024
87715433,Morbier,MORBIER,2632,2015
87715433,Morbier,MORBIER,3392,2016
87715433,Morbier,MORBIER,3589,2017
87715433,Morbier,MORBIER,2979,2018
87715433,Morbier,MORBIER,4844,2019
87715433,Morbier,MORBIER,5674,2020
87715433,Morbier,MORBIER,8355,2021
87715433,Morbier,MORBIER,9491,2022
87715433,Morbier,MORBIER,8419,2023
87715433,Morbier,MORBIER,8339,2024
87715441,Morez,HAUTS DE BIENNE,26514,2015
87715441,Morez,HAUTS DE BIENNE,26145,2016
87715441,Morez,HAUTS DE BIENNE,27014,2017
87715441,Morez,HAUTS DE BIENNE,22414,2018
87715441,Morez,HAUTS DE BIENNE,26948,2019
87715441,Morez,HAUTS DE BIENNE,20859,2020
87715441,Morez,HAUTS DE BIENNE,27532,2021
87715441,Morez,HAUTS DE BIENNE,37290,2022
87715441,Morez,HAUTS DE BIENNE,38671,2023
87715441,Morez,HAUTS DE BIENNE,47509,2024
87718007,Besançon-Viotte,BESANCON,2123064,2015
87718007,Besançon-Viotte,BESANCON,2040910,2016
87718007,Besançon-Viotte,BESANCON,2118267,2017
87718007,Besançon-Viotte,BESANCON,1948332,2018
87718007,Besançon-Viotte,BESANCON,2155623,2019
87718007,Besançon-Viotte,BESANCON,1587747,2020
87718007,Besançon-Viotte,BESANCON,1910107,2021
87718007,Besançon-Viotte,BESANCON,2616257,2022
87718007,Besançon-Viotte,BESANCON,2725611,2023
87718007,Besançon-Viotte,BESANCON,2903968,2024
87718015,Besançon-Mouillère,BESANCON,96710,2015
87718015,Besançon-Mouillère,BESANCON,83461,2016
87718015,Besançon-Mouillère,BESANCON,92077,2017
87718015,Besançon-Mouillère,BESANCON,76137,2018
87718015,Besançon-Mouillère,BESANCON,80798,2019
87718015,Besançon-Mouillère,BESANCON,52359,2020
87718015,Besançon-Mouillère,BESANCON,38644,2021
87718015,Besançon-Mouillère,BESANCON,63088,2022
87718015,Besançon-Mouillère,BESANCON,64478,2023
87718015,Besançon-Mouillère,BESANCON,34698,2024
87718106,Montferrand Thoraise,MONTFERRAND-LE-CHATEAU,2296,2015
87718106,Montferrand Thoraise,MONTFERRAND-LE-CHATEAU,2479,2016
87718106,Montferrand Thoraise,MONTFERRAND-LE-CHATEAU,2582,2017
87718106,Montferrand Thoraise,MONTFERRAND-LE-CHATEAU,2320,2018
87718106,Montferrand Thoraise,MONTFERRAND-LE-CHATEAU,2778,2019
87718106,Montferrand Thoraise,MONTFERRAND-LE-CHATEAU,2317,2020
87718106,Montferrand Thoraise,MONTFERRAND-LE-CHATEAU,1544,2021
87718106,Montferrand Thoraise,MONTFERRAND-LE-CHATEAU,4199,2022
87718106,Montferrand Thoraise,MONTFERRAND-LE-CHATEAU,4341,2023
87718106,Montferrand Thoraise,MONTFERRAND-LE-CHATEAU,3554,2024
87718114,Torpes Boussières,TORPES,2288,2015
87718114,Torpes Boussières,TORPES,2373,2016
87718114,Torpes Boussières,TORPES,1492,2017
87718114,Torpes Boussières,TORPES,2086,2018
87718114,Torpes Boussières,TORPES,2743,2019
87718114,Torpes Boussières,TORPES,3100,2020
87718114,Torpes Boussières,TORPES,3324,2021
87718114,Torpes Boussières,TORPES,3799,2022
87718114,Torpes Boussières,TORPES,3124,2023
87718114,Torpes Boussières,TORPES,3613,2024
87718122,Byans,BYANS-SUR-DOUBS,11908,2015
87718122,Byans,BYANS-SUR-DOUBS,11428,2016
87718122,Byans,BYANS-SUR-DOUBS,8714,2017
87718122,Byans,BYANS-SUR-DOUBS,4466,2018
87718122,Byans,BYANS-SUR-DOUBS,5284,2019
87718122,Byans,BYANS-SUR-DOUBS,6415,2020
87718122,Byans,BYANS-SUR-DOUBS,6242,2021
87718122,Byans,BYANS-SUR-DOUBS,8622,2022
87718122,Byans,BYANS-SUR-DOUBS,5449,2023
87718122,Byans,BYANS-SUR-DOUBS,6112,2024
87718130,Liesle,LIESLE,8435,2015
87718130,Liesle,LIESLE,7003,2016
87718130,Liesle,LIESLE,5420,2017
87718130,Liesle,LIESLE,4209,2018
87718130,Liesle,LIESLE,7137,2019
87718130,Liesle,LIESLE,8911,2020
87718130,Liesle,LIESLE,8761,2021
87718130,Liesle,LIESLE,10785,2022
87718130,Liesle,LIESLE,11345,2023
87718130,Liesle,LIESLE,10064,2024
87718155,Arbois,ARBOIS,50090,2015
87718155,Arbois,ARBOIS,42298,2016
87718155,Arbois,ARBOIS,50131,2017
87718155,Arbois,ARBOIS,44352,2018
87718155,Arbois,ARBOIS,52202,2019
87718155,Arbois,ARBOIS,52302,2020
87718155,Arbois,ARBOIS,66112,2021
87718155,Arbois,ARBOIS,81446,2022
87718155,Arbois,ARBOIS,79029,2023
87718155,Arbois,ARBOIS,98412,2024
87718189,Poligny,POLIGNY,80386,2015
87718189,Poligny,POLIGNY,77485,2016
87718189,Poligny,POLIGNY,86711,2017
87718189,Poligny,POLIGNY,76978,2018
87718189,Poligny,POLIGNY,95413,2019
87718189,Poligny,POLIGNY,82738,2020
87718189,Poligny,POLIGNY,97108,2021
87718189,Poligny,POLIGNY,117389,2022
87718189,Poligny,POLIGNY,110532,2023
87718189,Poligny,POLIGNY,123658,2024
87718197,Saint-Lothain,SAINT-LOTHAIN,4154,2015
87718197,Saint-Lothain,SAINT-LOTHAIN,5279,2016
87718197,Saint-Lothain,SAINT-LOTHAIN,4490,2017
87718197,Saint-Lothain,SAINT-LOTHAIN,4255,2018
87718197,Saint-Lothain,SAINT-LOTHAIN,2811,2019
87718197,Saint-Lothain,SAINT-LOTHAIN,2787,2020
87718197,Saint-Lothain,SAINT-LOTHAIN,3319,2021
87718197,Saint-Lothain,SAINT-LOTHAIN,4028,2022
87718197,Saint-Lothain,SAINT-LOTHAIN,3502,2023
87718197,Saint-Lothain,SAINT-LOTHAIN,3579,2024
87718213,Domblans-Voiteur,DOMBLANS,44879,2015
87718213,Domblans-Voiteur,DOMBLANS,41663,2016
87718213,Domblans-Voiteur,DOMBLANS,41499,2017
87718213,Domblans-Voiteur,DOMBLANS,34199,2018
87718213,Domblans-Voiteur,DOMBLANS,31832,2019
87718213,Domblans-Voiteur,DOMBLANS,35660,2020
87718213,Domblans-Voiteur,DOMBLANS,32655,2021
87718213,Domblans-Voiteur,DOMBLANS,33201,2022
87718213,Domblans-Voiteur,DOMBLANS,26165,2023
87718213,Domblans-Voiteur,DOMBLANS,30594,2024
87718239,Lons Le Saunier,LONS-LE-SAUNIER,354204,2015
87718239,Lons Le Saunier,LONS-LE-SAUNIER,343976,2016
87718239,Lons Le Saunier,LONS-LE-SAUNIER,371572,2017
87718239,Lons Le Saunier,LONS-LE-SAUNIER,327804,2018
87718239,Lons Le Saunier,LONS-LE-SAUNIER,339975,2019
87718239,Lons Le Saunier,LONS-LE-SAUNIER,255434,2020
87718239,Lons Le Saunier,LONS-LE-SAUNIER,318419,2021
87718239,Lons Le Saunier,LONS-LE-SAUNIER,412898,2022
87718239,Lons Le Saunier,LONS-LE-SAUNIER,385481,2023
87718239,Lons Le Saunier,LONS-LE-SAUNIER,423889,2024
87718270,Cousance,COUSANCE,6757,2015
87718270,Cousance,COUSANCE,5743,2016
87718270,Cousance,COUSANCE,5637,2017
87718270,Cousance,COUSANCE,4819,2018
87718270,Cousance,COUSANCE,7077,2019
87718270,Cousance,COUSANCE,5889,2020
87718270,Cousance,COUSANCE,10231,2021
87718270,Cousance,COUSANCE,14606,2022
87718270,Cousance,COUSANCE,17535,2023
87718270,Cousance,COUSANCE,22358,2024
87718296,Saint-Amour,SAINT-AMOUR,40849,2015
87718296,Saint-Amour,SAINT-AMOUR,39553,2016
87718296,Saint-Amour,SAINT-AMOUR,45116,2017
87718296,Saint-Amour,SAINT-AMOUR,43525,2018
87718296,Saint-Amour,SAINT-AMOUR,51071,2019
87718296,Saint-Amour,SAINT-AMOUR,33285,2020
87718296,Saint-Amour,SAINT-AMOUR,47362,2021
87718296,Saint-Amour,SAINT-AMOUR,72746,2022
87718296,Saint-Amour,SAINT-AMOUR,76149,2023
87718296,Saint-Amour,SAINT-AMOUR,87714,2024
87718304,Franois,FRANOIS,24509,2015
87718304,Franois,FRANOIS,25535,2016
87718304,Franois,FRANOIS,28351,2017
87718304,Franois,FRANOIS,12811,2018
87718304,Franois,FRANOIS,8215,2019
87718304,Franois,FRANOIS,6003,2020
87718304,Franois,FRANOIS,5658,2021
87718304,Franois,FRANOIS,9331,2022
87718304,Franois,FRANOIS,8656,2023
87718304,Franois,FRANOIS,9544,2024
